Year,Program,Type,State,Total_institutions,New_institutions,Closed_institutions,Intake,Girls_enrollment,Boys_enrolment,Faculties,Passed,Placement,Enrollment,Placement_Rate_Percentage,Pass_ Rate_Percentage,Student to Faculty Ratio,Girls_Enrollment_Percentage,Boys_Enrollment_Percentage
2013-01-01,Management,All,Jharkhand,14.0,0.0,0.0,2080.0,377.0,769.0,187.0,1039.0,787.0,1146.0,68.67364746945898,90.66317626527051,6.128342245989304,32.897033158813265,67.10296684118674
2014-01-01,Management,All,Jharkhand,13.0,0.0,0.0,2200.0,386.0,840.0,232.0,1083.0,798.0,1226.0,65.08972267536704,88.33605220228385,5.2844827586206895,31.484502446982056,68.51549755301795
2015-01-01,Management,All,Jharkhand,15.0,0.0,0.0,2290.0,371.0,788.0,262.0,1002.0,826.0,1159.0,71.26833477135462,86.45383951682484,4.423664122137405,32.01035375323555,67.98964624676445
2016-01-01,Management,All,Jharkhand,12.0,0.0,0.0,1990.0,354.0,799.0,238.0,1084.0,827.0,1153.0,71.72593235039028,94.01561144839549,4.84453781512605,30.702515177797054,69.29748482220295
2017-01-01,Management,All,Jharkhand,12.0,0.0,0.0,2005.0,504.0,760.0,267.0,1236.0,947.0,1264.0,74.92088607594937,97.78481012658227,4.734082397003745,39.87341772151899,60.12658227848101
2018-01-01,Management,All,Jharkhand,15.0,0.0,0.0,2095.0,550.0,851.0,275.0,1160.0,936.0,1401.0,66.80942184154176,82.79800142755175,5.094545454545455,39.25767309064953,60.74232690935047
2019-01-01,Management,All,Jharkhand,13.0,0.0,0.0,1935.0,552.0,799.0,224.0,1235.0,1003.0,1351.0,74.24130273871206,91.41376757957069,6.03125,40.85862324204293,59.14137675795706
2020-01-01,Management,All,Jharkhand,14.0,0.0,0.0,1936.0,599.0,797.0,239.0,1170.0,1020.0,1396.0,73.06590257879655,83.810888252149,5.841004184100418,42.90830945558739,57.09169054441261
2021-01-01,Management,All,Jharkhand,14.0,0.0,0.0,1936.0,604.0,703.0,239.0,1192.0,962.0,1307.0,73.60367253251722,91.20122417750574,5.468619246861925,46.21270084162204,53.78729915837796
2013-01-01,Pharmacy,All,Jharkhand,1.0,0.0,0.0,60.0,15.0,10.0,16.0,48.0,9.0,25.0,36.0,192.0,1.5625,60.0,40.0
2014-01-01,Pharmacy,All,Jharkhand,1.0,0.0,0.0,60.0,42.0,16.0,19.0,42.0,2.0,58.0,3.4482758620689653,72.41379310344827,3.0526315789473686,72.41379310344827,27.586206896551722
2015-01-01,Pharmacy,All,Jharkhand,1.0,0.0,0.0,60.0,32.0,24.0,33.0,58.0,31.0,56.0,55.35714285714286,103.57142857142858,1.696969696969697,57.14285714285714,42.857142857142854
2016-01-01,Pharmacy,All,Jharkhand,1.0,0.0,0.0,60.0,31.0,21.0,22.0,55.0,8.0,52.0,15.384615384615385,105.76923076923077,2.3636363636363638,59.61538461538461,40.38461538461539
2017-01-01,Pharmacy,All,Jharkhand,1.0,0.0,0.0,60.0,24.0,24.0,35.0,34.0,0.0,48.0,0.0,70.83333333333334,1.3714285714285714,50.0,50.0
2018-01-01,Pharmacy,All,Jharkhand,1.0,0.0,0.0,60.0,31.0,20.0,19.0,57.0,9.0,51.0,17.647058823529413,111.76470588235294,2.6842105263157894,60.78431372549019,39.21568627450981
2019-01-01,Pharmacy,All,Jharkhand,1.0,0.0,0.0,60.0,32.0,21.0,17.0,49.0,7.0,53.0,13.20754716981132,92.45283018867924,3.1176470588235294,60.37735849056604,39.62264150943396
2020-01-01,Pharmacy,All,Jharkhand,2.0,0.0,0.0,120.0,34.0,34.0,31.0,46.0,4.0,68.0,5.88235294117647,67.64705882352942,2.193548387096774,50.0,50.0
2021-01-01,Pharmacy,All,Jharkhand,2.0,0.0,0.0,120.0,33.0,46.0,36.0,41.0,0.0,79.0,0.0,51.89873417721519,2.1944444444444446,41.77215189873418,58.22784810126582
2013-01-01,Pharmacy,Government,Karnataka,1.0,0.0,0.0,50.0,29.0,19.0,8.0,47.0,47.0,48.0,97.91666666666666,97.91666666666666,6.0,60.416666666666664,39.58333333333333
2014-01-01,Pharmacy,Government,Karnataka,1.0,0.0,0.0,50.0,23.0,25.0,8.0,46.0,30.0,48.0,62.5,95.83333333333334,6.0,47.91666666666667,52.083333333333336
2015-01-01,Pharmacy,Government,Karnataka,1.0,0.0,0.0,50.0,20.0,14.0,8.0,45.0,5.0,34.0,14.705882352941178,132.35294117647058,4.25,58.82352941176471,41.17647058823529
2016-01-01,Pharmacy,Government,Karnataka,1.0,0.0,0.0,50.0,19.0,20.0,8.0,42.0,42.0,39.0,107.6923076923077,107.6923076923077,4.875,48.717948717948715,51.28205128205128
2017-01-01,Pharmacy,Government,Karnataka,1.0,0.0,0.0,50.0,17.0,23.0,8.0,46.0,42.0,40.0,105.0,114.99999999999999,5.0,42.5,57.49999999999999
2018-01-01,Pharmacy,Government,Karnataka,1.0,0.0,0.0,50.0,24.0,20.0,10.0,42.0,15.0,44.0,34.090909090909086,95.45454545454545,4.4,54.54545454545454,45.45454545454545
2019-01-01,Pharmacy,Government,Karnataka,1.0,0.0,0.0,60.0,20.0,25.0,10.0,56.0,5.0,45.0,11.11111111111111,124.44444444444444,4.5,44.44444444444444,55.55555555555556
2020-01-01,Pharmacy,Government,Karnataka,1.0,0.0,0.0,60.0,31.0,28.0,10.0,52.0,38.0,59.0,64.40677966101694,88.13559322033898,5.9,52.54237288135594,47.45762711864407
2021-01-01,Pharmacy,Government,Karnataka,1.0,0.0,0.0,60.0,28.0,24.0,12.0,54.0,29.0,52.0,55.769230769230774,103.84615384615385,4.333333333333333,53.84615384615385,46.15384615384615
2013-01-01,Pharmacy,Private,Karnataka,63.0,0.0,0.0,4413.0,1010.0,2010.0,913.0,1644.0,795.0,3020.0,26.32450331125828,54.437086092715234,3.307776560788609,33.443708609271525,66.55629139072848
2014-01-01,Pharmacy,Private,Karnataka,61.0,0.0,0.0,4573.0,1032.0,1704.0,1070.0,1746.0,820.0,2736.0,29.97076023391813,63.81578947368421,2.5570093457943925,37.719298245614034,62.28070175438597
2015-01-01,Pharmacy,Private,Karnataka,61.0,0.0,0.0,4794.0,1324.0,1987.0,1262.0,1799.0,774.0,3311.0,23.376623376623375,54.33403805496829,2.6236133122028527,39.9879190576865,60.0120809423135
2016-01-01,Pharmacy,Private,Karnataka,59.0,0.0,0.0,4560.0,1467.0,2343.0,1249.0,1791.0,690.0,3810.0,18.11023622047244,47.00787401574803,3.0504403522818255,38.503937007874015,61.496062992125985
2017-01-01,Pharmacy,Private,Karnataka,59.0,0.0,0.0,4500.0,1489.0,2571.0,1072.0,1884.0,801.0,4060.0,19.72906403940887,46.40394088669951,3.787313432835821,36.67487684729064,63.32512315270936
2018-01-01,Pharmacy,Private,Karnataka,62.0,2.0,0.0,4740.0,1495.0,2403.0,1274.0,2429.0,1144.0,3898.0,29.348383786557207,62.31400718317086,3.0596546310832027,38.3530015392509,61.6469984607491
2019-01-01,Pharmacy,Private,Karnataka,65.0,4.0,0.0,4820.0,1834.0,2763.0,1277.0,1920.0,1158.0,4597.0,25.190341527082882,41.76636937132913,3.5998433829287393,39.89558407657168,60.10441592342832
2020-01-01,Pharmacy,Private,Karnataka,81.0,10.0,0.0,6036.0,1566.0,2179.0,2104.0,1176.0,1014.0,3745.0,27.076101468624834,31.401869158878505,1.7799429657794676,41.815754339118826,58.184245660881174
2021-01-01,Pharmacy,Private,Karnataka,50.0,1.0,1.0,4054.0,1057.0,1254.0,1735.0,2100.0,706.0,2311.0,30.549545651233235,90.86975335352662,1.3319884726224784,45.737775854608394,54.2622241453916
2013-01-01,Engineering,Government,Karnataka,21.0,0.0,0.0,10220.0,3356.0,6286.0,2316.0,7870.0,3255.0,9642.0,33.75855631611699,81.62207010993569,4.16321243523316,34.806056834681605,65.1939431653184
2014-01-01,Engineering,Government,Karnataka,21.0,0.0,0.0,10530.0,3364.0,6240.0,2767.0,8037.0,3203.0,9604.0,33.350687213660976,83.68388171595169,3.4709071196241417,35.02707205331112,64.97292794668887
2015-01-01,Engineering,Government,Karnataka,21.0,0.0,0.0,10900.0,3418.0,6448.0,3107.0,8598.0,4156.0,9866.0,42.12446786945064,87.14778025542267,3.1754103636948825,34.64423271842692,65.35576728157308
2016-01-01,Engineering,Government,Karnataka,22.0,0.0,0.0,11340.0,3272.0,5961.0,2938.0,8815.0,4423.0,9233.0,47.90425647135276,95.47276074948554,3.1426140231449966,35.438102458572516,64.5618975414275
2017-01-01,Engineering,Government,Karnataka,21.0,0.0,1.0,10320.0,3256.0,5588.0,2688.0,8011.0,3464.0,8844.0,39.1677973767526,90.58118498417006,3.2901785714285716,36.81592039800995,63.18407960199005
2018-01-01,Engineering,Government,Karnataka,20.0,0.0,1.0,10560.0,3323.0,5439.0,2737.0,7798.0,2892.0,8762.0,33.006162976489385,88.99794567450354,3.2013153087321884,37.925131248573386,62.074868751426614
2019-01-01,Engineering,Government,Karnataka,20.0,1.0,0.0,10220.0,2898.0,5036.0,2362.0,8110.0,3136.0,7934.0,39.52609024451727,102.21830098311067,3.3590177815410667,36.526342324174436,63.47365767582556
2020-01-01,Engineering,Government,Karnataka,22.0,3.0,0.0,10976.0,3283.0,5316.0,4283.0,7521.0,3382.0,8599.0,39.330154669147575,87.46365856494941,2.0077048797571795,38.17885800674497,61.821141993255026
2021-01-01,Engineering,Government,Karnataka,25.0,3.0,0.0,11990.0,3048.0,5051.0,5081.0,8791.0,2768.0,8099.0,34.17705889616002,108.54426472403999,1.5939775634717575,37.63427583652303,62.365724163476976
2013-01-01,Engineering,Private,Karnataka,171.0,10.0,0.0,67943.0,21211.5,26669.0,7330.0,33259.0,18891.0,47403.5,39.85148775934266,70.16148596622612,6.467053206002729,44.74669591907771,56.25955889333066
2014-01-01,Engineering,Private,Karnataka,171.0,10.0,0.0,67943.0,21211.5,26669.0,7330.0,33259.0,20220.0,47403.5,42.65507821152447,70.16148596622612,6.467053206002729,44.74669591907771,56.25955889333066
2015-01-01,Engineering,Private,Karnataka,171.0,2.0,0.0,67943.0,21211.5,26669.0,7330.0,33259.0,23154.5,47403.5,48.84554937926524,70.16148596622612,6.467053206002729,44.74669591907771,56.25955889333066
2016-01-01,Engineering,Private,Karnataka,170.0,4.0,1.0,67943.0,21211.5,26669.0,7330.0,33259.0,23154.5,47403.5,48.84554937926524,70.16148596622612,6.467053206002729,44.74669591907771,56.25955889333066
2017-01-01,Engineering,Private,Karnataka,171.0,2.0,2.0,67943.0,21211.5,26669.0,7330.0,33259.0,23154.5,47403.5,48.84554937926524,70.16148596622612,6.467053206002729,44.74669591907771,56.25955889333066
2018-01-01,Engineering,Private,Karnataka,174.0,2.0,0.0,67943.0,21211.5,26669.0,7330.0,33259.0,23154.5,47403.5,48.84554937926524,70.16148596622612,6.467053206002729,44.74669591907771,56.25955889333066
2019-01-01,Engineering,Private,Karnataka,173.0,5.0,2.0,67943.0,21211.5,26669.0,7330.0,33259.0,23154.5,47403.5,48.84554937926524,70.16148596622612,6.467053206002729,44.74669591907771,56.25955889333066
2020-01-01,Engineering,Private,Karnataka,174.0,7.0,0.0,67943.0,21211.5,26669.0,7330.0,33259.0,23154.5,47403.5,48.84554937926524,70.16148596622612,6.467053206002729,44.74669591907771,56.25955889333066
2021-01-01,Engineering,Private,Karnataka,174.0,3.0,1.0,67943.0,20945.0,26669.0,7330.0,33259.0,23154.5,47403.5,48.84554937926524,70.16148596622612,6.467053206002729,44.184501144430264,56.25955889333066
2013-01-01,Management,Private,Karnataka,224.0,10.0,1.0,24900.0,4986.0,8978.0,2166.0,11599.0,6236.0,13964.0,44.65769120595818,83.06359209395589,6.44690674053555,35.70610140360928,64.29389859639072
2014-01-01,Management,Private,Karnataka,226.0,0.0,1.0,26160.0,4249.0,8285.0,2987.0,12055.0,6699.0,12534.0,53.44662517951173,96.17839476623584,4.196183461667225,33.89979256422531,66.10020743577469
2015-01-01,Management,Private,Karnataka,212.0,1.0,2.5,25050.0,4452.0,8811.0,3449.0,11431.0,6745.0,13263.0,50.855764155922486,86.18713714845812,3.845462452884894,33.5670662745985,66.43293372540148
2016-01-01,Management,Private,Karnataka,204.0,0.0,2.5,24060.0,5198.0,9666.0,3109.0,11927.0,6774.0,14864.0,45.57319698600646,80.2408503767492,4.780958507558701,34.970398277717976,65.02960172228202
2017-01-01,Management,Private,Karnataka,200.0,3.0,2.5,23640.0,5935.0,9288.0,2990.0,12337.0,7299.0,15223.0,47.94718518031925,81.04184457728437,5.091304347826087,38.98705905537673,61.012940944623274
2018-01-01,Management,Private,Karnataka,201.0,3.0,1.0,23397.0,6308.0,9675.0,3136.0,12863.0,7164.0,15983.0,44.82262403804042,80.47925921291372,5.096619897959184,39.46693361696803,60.53306638303197
2019-01-01,Management,Private,Karnataka,198.0,10.0,2.5,25210.0,8008.0,11152.0,2690.0,15556.0,9245.0,19160.0,48.25156576200417,81.18997912317327,7.122676579925651,41.79540709812108,58.20459290187892
2020-01-01,Management,Private,Karnataka,211.0,10.0,0.0,28214.0,9013.0,11690.0,3072.0,12958.0,10600.0,20703.0,51.20030913394194,62.58996280732261,6.7392578125,43.53475341737912,56.46524658262088
2021-01-01,Management,Private,Karnataka,224.0,8.0,1.0,29825.0,8352.0,10735.0,3328.0,14290.0,8949.0,19087.0,46.88531461203961,74.867711007492,5.7352764423076925,43.757531304028916,56.242468695971084
2013-01-01,Management,Government,Karnataka,13.0,0.0,0.0,1020.0,336.0,470.0,131.0,702.0,203.0,806.0,25.18610421836228,87.09677419354838,6.152671755725191,41.687344913151364,58.31265508684863
2014-01-01,Management,Government,Karnataka,11.0,0.0,0.0,840.0,161.0,284.0,158.0,491.0,154.0,445.0,34.60674157303371,110.33707865168539,2.8164556962025316,36.17977528089887,63.82022471910113
2015-01-01,Management,Government,Karnataka,11.0,0.0,0.0,840.0,215.0,288.0,125.0,466.0,117.0,503.0,23.26043737574553,92.6441351888668,4.024,42.74353876739563,57.25646123260437
2016-01-01,Management,Government,Karnataka,13.0,0.0,0.0,990.0,360.0,433.0,117.0,625.0,201.0,793.0,25.346784363177804,78.81462799495587,6.777777777777778,45.39722572509458,54.60277427490542
2017-01-01,Management,Government,Karnataka,14.0,1.0,1.0,1110.0,391.0,527.0,136.0,822.0,297.0,918.0,32.35294117647059,89.54248366013073,6.75,42.592592592592595,57.407407407407405
2018-01-01,Management,Government,Karnataka,15.0,1.0,0.0,1140.0,483.0,547.0,142.0,898.0,296.0,1030.0,28.7378640776699,87.18446601941747,7.253521126760563,46.89320388349515,53.10679611650485
2019-01-01,Management,Government,Karnataka,18.0,3.0,0.0,1340.0,514.0,602.0,141.0,938.0,456.0,1116.0,40.86021505376344,84.05017921146953,7.914893617021277,46.0573476702509,53.94265232974911
2020-01-01,Management,Government,Karnataka,20.0,1.0,0.0,1840.0,522.0,679.0,170.0,860.0,348.0,1201.0,28.975853455453787,71.60699417152372,7.064705882352941,43.46378018318068,56.53621981681932
2021-01-01,Management,Government,Karnataka,26.0,6.0,0.0,2348.0,756.0,760.0,217.0,1209.0,411.0,1516.0,27.110817941952508,79.74934036939314,6.986175115207374,49.86807387862797,50.131926121372025
2013-01-01,Engineering,All,Karnataka,192.0,10.0,0.0,67943.0,21211.5,26669.0,7330.0,33259.0,22146.0,47403.5,46.71806934087145,70.16148596622612,6.467053206002729,44.74669591907771,56.25955889333066
2014-01-01,Engineering,All,Karnataka,192.0,3.0,0.0,67943.0,21211.5,26669.0,7330.0,33259.0,23154.5,47403.5,48.84554937926524,70.16148596622612,6.467053206002729,44.74669591907771,56.25955889333066
2015-01-01,Engineering,All,Karnataka,192.0,2.0,0.0,67943.0,21211.5,26669.0,7330.0,33259.0,23154.5,47403.5,48.84554937926524,70.16148596622612,6.467053206002729,44.74669591907771,56.25955889333066
2016-01-01,Engineering,All,Karnataka,192.0,4.0,1.0,67943.0,21211.5,26669.0,7330.0,33259.0,23154.5,47403.5,48.84554937926524,70.16148596622612,6.467053206002729,44.74669591907771,56.25955889333066
2017-01-01,Engineering,All,Karnataka,192.0,2.0,2.5,67943.0,21211.5,26669.0,7330.0,33259.0,23154.5,47403.5,48.84554937926524,70.16148596622612,6.467053206002729,44.74669591907771,56.25955889333066
2018-01-01,Engineering,All,Karnataka,194.0,2.0,0.0,67943.0,21211.5,26669.0,7330.0,33259.0,23154.5,47403.5,48.84554937926524,70.16148596622612,6.467053206002729,44.74669591907771,56.25955889333066
2019-01-01,Engineering,All,Karnataka,193.0,6.0,2.0,67943.0,21211.5,26669.0,7330.0,33259.0,23154.5,47403.5,48.84554937926524,70.16148596622612,6.467053206002729,44.74669591907771,56.25955889333066
2020-01-01,Engineering,All,Karnataka,196.0,10.0,0.0,67943.0,21211.5,26669.0,7330.0,33259.0,23154.5,47403.5,48.84554937926524,70.16148596622612,6.467053206002729,44.74669591907771,56.25955889333066
2021-01-01,Engineering,All,Karnataka,199.0,6.0,1.0,67943.0,21211.5,26669.0,7330.0,33259.0,23154.5,47403.5,48.84554937926524,70.16148596622612,6.467053206002729,44.74669591907771,56.25955889333066
2013-01-01,Management,All,Karnataka,237.0,10.0,1.0,25920.0,9108.0,11495.0,3545.0,12301.0,6439.0,20603.0,31.252730184924527,59.70489734504684,5.811847672778561,44.207154297917775,55.79284570208222
2014-01-01,Management,All,Karnataka,237.0,10.0,1.0,27000.0,4410.0,8569.0,3145.0,12546.0,6853.0,12979.0,52.80067801833731,96.66384159026119,4.126868044515104,33.977964404037294,66.02203559596272
2015-01-01,Management,All,Karnataka,223.0,1.0,2.5,25890.0,4667.0,9099.0,3574.0,11897.0,6862.0,13766.0,49.847450239721056,86.42307133517362,3.8517067711247903,33.90236815342148,66.09763184657854
2016-01-01,Management,All,Karnataka,217.0,0.0,2.5,25050.0,5558.0,10099.0,3226.0,12552.0,6975.0,15657.0,44.548764131059585,80.16861467714122,4.853378797272164,35.49849907389666,64.50150092610333
2017-01-01,Management,All,Karnataka,214.0,4.0,2.5,24750.0,6326.0,9815.0,3126.0,13159.0,7596.0,16141.0,47.0602812712967,81.5253082212998,5.1634676903390915,39.19211944737005,60.807880552629946
2018-01-01,Management,All,Karnataka,216.0,4.0,1.0,24537.0,6791.0,10222.0,3278.0,13761.0,7460.0,17013.0,43.84882148944925,80.88520543114089,5.190054911531422,39.91653441485922,60.08346558514077
2019-01-01,Management,All,Karnataka,216.0,10.0,2.5,26550.0,8522.0,11754.0,2831.0,16494.0,9701.0,20276.0,47.84474255277175,81.34740579996055,7.1621335217237725,42.029986190570135,57.970013809429865
2020-01-01,Management,All,Karnataka,231.0,10.0,0.0,30054.0,9535.0,12369.0,3242.0,13818.0,10948.0,21904.0,49.98173849525201,63.08436815193572,6.756323257248612,43.53086194302411,56.4691380569759
2021-01-01,Management,All,Karnataka,250.0,10.0,1.0,32173.0,9108.0,11495.0,3545.0,14270.0,9360.0,20603.0,45.43027714410523,69.26175799640829,5.811847672778561,44.207154297917775,55.79284570208222
2013-01-01,Pharmacy,All,Karnataka,64.0,0.0,0.0,4463.0,1039.0,2029.0,921.0,1691.0,842.0,3068.0,27.444589308996086,55.11734028683182,3.3311617806731815,33.865710560625814,66.13428943937419
2014-01-01,Pharmacy,All,Karnataka,62.0,0.0,0.0,4623.0,1055.0,1729.0,1078.0,1792.0,850.0,2784.0,30.531609195402297,64.36781609195403,2.5825602968460113,37.895114942528735,62.10488505747126
2015-01-01,Pharmacy,All,Karnataka,62.0,0.0,0.0,4844.0,1344.0,2001.0,1270.0,1844.0,779.0,3345.0,23.28849028400598,55.12705530642751,2.6338582677165356,40.17937219730941,59.82062780269059
2016-01-01,Pharmacy,All,Karnataka,60.0,0.0,0.0,4610.0,1486.0,2363.0,1257.0,1833.0,732.0,3849.0,19.01792673421668,47.62275915822292,3.0620525059665873,38.607430501428944,61.392569498571056
2017-01-01,Pharmacy,All,Karnataka,60.0,0.0,0.0,4550.0,1506.0,2594.0,1080.0,1930.0,843.0,4100.0,20.560975609756095,47.073170731707314,3.7962962962962963,36.73170731707317,63.26829268292683
2018-01-01,Pharmacy,All,Karnataka,63.0,2.0,0.0,4790.0,1519.0,2423.0,1284.0,2471.0,1159.0,3942.0,29.401319127346525,62.68391679350584,3.0700934579439254,38.533739218670725,61.466260781329275
2019-01-01,Pharmacy,All,Karnataka,66.0,4.0,0.0,4880.0,1854.0,2788.0,1287.0,1976.0,1163.0,4642.0,25.053856096510124,42.56785868160276,3.606837606837607,39.93968117190866,60.06031882809134
2020-01-01,Pharmacy,All,Karnataka,82.0,10.0,0.0,6096.0,1597.0,2207.0,2114.0,1228.0,1052.0,3804.0,27.655099894847528,32.28180862250263,1.7994323557237464,41.98212407991588,58.017875920084116
2021-01-01,Pharmacy,All,Karnataka,51.0,1.0,1.0,4114.0,1085.0,1278.0,1747.0,2139.0,735.0,2363.0,31.104528142192127,90.52052475666525,1.3526044647967945,45.91620820990266,54.08379179009734
2013-01-01,Pharmacy,Government,Kerala,4.0,0.0,0.0,272.0,158.0,65.0,33.0,121.0,17.0,223.0,7.623318385650224,54.26008968609865,6.757575757575758,70.85201793721974,29.14798206278027
2014-01-01,Pharmacy,Government,Kerala,4.0,0.0,0.0,206.0,130.0,11.0,45.0,65.0,13.0,141.0,9.219858156028367,46.09929078014184,3.1333333333333333,92.19858156028369,7.801418439716312
2015-01-01,Pharmacy,Government,Kerala,5.0,1.0,0.0,266.0,142.0,13.0,51.0,88.0,36.0,155.0,23.225806451612904,56.774193548387096,3.0392156862745097,91.61290322580645,8.38709677419355
2016-01-01,Pharmacy,Government,Kerala,7.0,0.0,0.0,386.0,237.0,30.0,53.0,204.0,102.0,267.0,38.20224719101123,76.40449438202246,5.037735849056604,88.76404494382022,11.235955056179774
2017-01-01,Pharmacy,Government,Kerala,7.0,0.0,0.0,386.0,228.0,59.0,54.0,230.0,90.0,287.0,31.3588850174216,80.13937282229965,5.314814814814815,79.44250871080139,20.557491289198605
2018-01-01,Pharmacy,Government,Kerala,6.0,0.0,0.0,326.0,191.0,80.0,53.0,218.0,116.0,271.0,42.80442804428044,80.44280442804428,5.113207547169812,70.47970479704797,29.520295202952028
2019-01-01,Pharmacy,Government,Kerala,7.0,0.0,0.0,386.0,263.0,54.0,65.0,220.0,140.0,317.0,44.164037854889585,69.4006309148265,4.876923076923077,82.96529968454259,17.034700315457414
2020-01-01,Pharmacy,Government,Kerala,7.0,0.0,0.0,344.0,223.0,44.0,74.0,93.0,166.0,267.0,62.172284644194754,34.831460674157306,3.608108108108108,83.52059925093633,16.479400749063668
2021-01-01,Pharmacy,Government,Kerala,7.0,0.0,0.0,386.0,227.0,71.0,100.0,203.0,89.0,298.0,29.86577181208054,68.12080536912751,2.98,76.1744966442953,23.825503355704697
2013-01-01,Pharmacy,Private,Kerala,29.0,0.0,0.0,2040.0,1027.0,726.0,304.0,862.0,603.0,1753.0,34.39817455790074,49.17284654877353,5.766447368421052,58.58528237307473,41.414717626925274
2014-01-01,Pharmacy,Private,Kerala,29.0,0.0,0.0,2040.0,1425.0,381.0,409.0,881.0,561.0,1806.0,31.06312292358804,48.78183831672204,4.4156479217603914,78.90365448504983,21.096345514950166
2015-01-01,Pharmacy,Private,Kerala,33.0,4.0,0.0,2280.0,1565.0,409.0,577.0,889.0,589.0,1974.0,29.83789260385005,45.0354609929078,3.4211438474870017,79.2806484295846,20.7193515704154
2016-01-01,Pharmacy,Private,Kerala,34.0,3.0,0.0,2400.0,1577.0,472.0,604.0,937.0,600.0,2049.0,29.282576866764277,45.72962420693021,3.392384105960265,76.9643728648121,23.035627135187898
2017-01-01,Pharmacy,Private,Kerala,38.0,4.0,0.0,2620.0,1800.0,528.0,600.0,938.0,553.0,2328.0,23.754295532646047,40.292096219931274,3.88,77.31958762886599,22.68041237113402
2018-01-01,Pharmacy,Private,Kerala,38.0,0.0,0.0,2595.0,1780.0,509.0,691.0,983.0,550.0,2289.0,24.027959807776323,42.94451725644386,3.3125904486251807,77.76321537789428,22.236784622105723
2019-01-01,Pharmacy,Private,Kerala,42.0,4.0,0.0,2820.0,1835.0,540.0,790.0,327.0,595.0,2375.0,25.05263157894737,13.76842105263158,3.0063291139240507,77.26315789473685,22.736842105263158
2020-01-01,Pharmacy,Private,Kerala,49.0,5.0,0.0,3440.0,771.0,178.0,1067.0,172.0,194.0,949.0,20.442571127502635,18.124341412012647,0.8894095595126523,81.24341412012645,18.75658587987355
2021-01-01,Pharmacy,Private,Kerala,19.0,2.0,0.0,1520.0,541.0,151.0,437.0,578.0,64.0,692.0,9.248554913294797,83.52601156069365,1.5835240274599542,78.17919075144508,21.820809248554912
2013-01-01,Engineering,Government,Kerala,33.0,0.0,0.0,11584.0,4838.0,5742.0,1726.0,6803.0,2969.0,10580.0,28.062381852551987,64.30056710775047,6.129779837775203,45.72778827977316,54.27221172022685
2014-01-01,Engineering,Government,Kerala,33.0,0.0,0.0,11932.0,4494.0,5733.0,2275.0,7101.0,3237.0,10227.0,31.651510706952184,69.43385156937518,4.495384615384616,43.94250513347023,56.05749486652978
2015-01-01,Engineering,Government,Kerala,34.0,1.0,0.0,12466.0,4386.0,6201.0,2905.0,7521.0,3778.0,10587.0,35.68527439312364,71.03995466137715,3.644406196213425,41.42816661943893,58.57183338056107
2016-01-01,Engineering,Government,Kerala,41.0,1.0,0.0,14338.0,4502.0,7106.0,2918.0,8799.0,4341.0,11608.0,37.396623018607855,75.80117160578911,3.978067169294037,38.78359751895245,61.21640248104755
2017-01-01,Engineering,Government,Kerala,43.0,1.0,0.0,14653.0,4386.0,6201.0,2905.0,10051.0,3540.0,10587.0,33.4372343440068,94.93718711627469,3.644406196213425,41.42816661943893,58.57183338056107
2018-01-01,Engineering,Government,Kerala,44.0,0.0,0.0,14789.0,4195.0,6917.0,3310.0,10414.0,3185.0,11112.0,28.66270698344133,93.71850251979842,3.3570996978851966,37.75197984161267,62.24802015838733
2019-01-01,Engineering,Government,Kerala,45.0,1.0,0.0,14574.0,3993.0,6481.0,3309.0,9502.0,4160.0,10474.0,39.71739545541341,90.71987779262936,3.1653067391961316,38.12297116669849,61.87702883330151
2020-01-01,Engineering,Government,Kerala,44.0,1.0,0.0,13902.0,4059.0,6660.0,4573.0,8417.0,4665.0,10719.0,43.52085082563672,78.5241160556022,2.343975508418981,37.86733837111671,62.13266162888329
2021-01-01,Engineering,Government,Kerala,46.0,1.0,0.0,14682.0,4374.0,6364.0,5002.0,9708.0,3757.0,10738.0,34.987893462469735,90.4078971875582,2.1467413034786085,40.73384242875768,59.26615757124232
2013-01-01,Engineering,Private,Kerala,120.0,7.5,0.0,33572.5,10078.5,16230.0,5552.0,14597.0,5997.0,25360.0,23.647476340694006,57.55914826498423,4.567723342939481,39.74171924290221,63.99842271293375
2014-01-01,Engineering,Private,Kerala,122.0,3.0,0.0,33572.5,10078.5,16230.0,7661.5,14906.0,6529.0,25360.0,25.745268138801265,58.77760252365931,3.3100567773934606,39.74171924290221,63.99842271293375
2015-01-01,Engineering,Private,Kerala,127.0,5.0,0.0,33572.5,10078.5,16230.0,7661.5,16259.0,7361.0,25360.0,29.02602523659306,64.1127760252366,3.3100567773934606,39.74171924290221,63.99842271293375
2016-01-01,Engineering,Private,Kerala,121.0,2.0,0.0,33572.5,10078.5,16230.0,7661.5,16966.0,7960.0,25360.0,31.38801261829653,66.9006309148265,3.3100567773934606,39.74171924290221,63.99842271293375
2017-01-01,Engineering,Private,Kerala,121.0,0.0,0.0,33572.5,9084.0,16030.0,7661.5,18412.0,8556.0,25114.0,34.068646969817635,73.31368957553556,3.2779481824707957,36.17105996655252,63.82894003344748
2018-01-01,Engineering,Private,Kerala,119.0,0.0,0.0,33572.5,7481.0,13551.0,7661.5,18927.0,8185.0,21032.0,38.91688855077977,89.99144161278052,2.745154343144293,35.569608216051726,64.43039178394827
